Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,model,accuracy,f1_score_class_0,f1_score_class_1,f1_score_macro,f1_score_weighted,precision_class_0,precision_class_1,recall_class_0,recall_class_1
2024-10-19 01:02:50,81ms,8b9124b986954cd283c6a5a7a9f05cfe,Decision Tree,LOCAL,f:\P\You\Locker\ME\Work\DEPI\graduation project\my work\mlops\versioning.py,Abdulrahman Riyad,FINISHED,Decision Tree,0.9107383081427554,0.4938375014957521,0.951053280182364,0.722445390839058,0.9011745374034321,0.6474233273197898,0.9297252355689286,0.3991488950142657,0.9733828371112532
2024-10-19 01:02:50,95ms,b93abbf68421411a823879265c925978,Naive Bayes,LOCAL,f:\P\You\Locker\ME\Work\DEPI\graduation project\my work\mlops\versioning.py,Abdulrahman Riyad,FINISHED,Naive Bayes,0.9165308221888107,0.39931662870159457,0.9551492473849817,0.6772329380432882,0.8945121619915405,0.9289878113407525,0.916147345753532,0.25431597272595385,0.9976195551765793
2024-10-19 01:02:50,90ms,ae89d53224674ed6a11e54d3fefdb424,Logistic Regression,LOCAL,f:\P\You\Locker\ME\Work\DEPI\graduation project\my work\mlops\versioning.py,Abdulrahman Riyad,FINISHED,Logistic Regression,0.9511856717047823,0.7548939100950968,0.9728936398337233,0.86389377496441,0.9491115374820837,0.8346415182755389,0.9627209638051286,0.6890565307800184,0.983283592695232
